time,y,x,t1p5m_gb,snowfall,snow_grnd_gb,snow_depth_gb,resp_s_gb,precip,smc_tot,snow_can_gb,sw_down,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
226,1,1,297.64426,0.0,0.0,0.0,1.4035173e-07,0.0,1147.3945,0.0,181.35762,19526400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,226 days,2016-10-13 06:00:00,2016,286.25,287,125.25,126,226.0,226
227,1,1,296.88745,0.0,0.0,0.0,1.4810999e-07,0.0,1146.0586,0.0,212.458,19612800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,227 days,2016-10-14 06:00:00,2016,287.25,288,126.25,127,227.0,227
228,1,1,294.86954,0.0,0.0,0.0,1.4340135e-07,0.0,1145.9781,0.0,173.46416,19699200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,228 days,2016-10-15 06:00:00,2016,288.25,289,127.25,128,228.0,228
229,1,1,296.95126,0.0,0.0,0.0,1.5162416e-07,0.0,1145.2085,0.0,227.46059,19785600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,229 days,2016-10-16 06:00:00,2016,289.25,290,128.25,129,229.0,229
230,1,1,300.45444,0.0,0.0,0.0,1.625064e-07,0.0,1142.9202,0.0,297.88858,19872000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,230 days,2016-10-17 06:00:00,2016,290.25,291,129.25,130,230.0,230
231,1,1,301.965,0.0,0.0,0.0,1.7630937e-07,0.0,1140.5487,0.0,285.50888,19958400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,231 days,2016-10-18 06:00:00,2016,291.25,292,130.25,131,231.0,231
232,1,1,300.85385,0.0,0.0,0.0,2.3409844e-07,0.0001322875,1139.7843,0.0,280.4903,20044800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,232 days,2016-10-19 06:00:00,2016,292.25,293,131.25,132,232.0,232
233,1,1,301.49033,0.0,0.0,0.0,2.3137933e-07,2.9374999e-06,1144.8386,0.0,269.3143,20131200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,233 days,2016-10-20 06:00:00,2016,293.25,294,132.25,133,233.0,233
234,1,1,300.8909,0.0,0.0,0.0,2.4139356e-07,0.0,1143.3467,0.0,244.24489,20217600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,234 days,2016-10-21 06:00:00,2016,294.25,295,133.25,134,234.0,234
235,1,1,296.7059,0.0,0.0,0.0,1.8218294e-07,0.00026462,1158.7755,0.0,188.88292,20304000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,235 days,2016-10-22 06:00:00,2016,295.25,296,134.25,135,235.0,235
236,1,1,294.11212,0.0,0.0,0.0,1.6711483e-07,0.0,1160.6035,0.0,197.1985,20390400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,236 days,2016-10-23 06:00:00,2016,296.25,297,135.25,136,236.0,236
237,1,1,295.36636,0.0,0.0,0.0,1.7815051e-07,0.0,1157.333,0.0,175.14583,20476800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,237 days,2016-10-24 06:00:00,2016,297.25,298,136.25,137,237.0,237
238,1,1,296.49667,0.0,0.0,0.0,2.0462805e-07,2.646e-05,1157.4902,0.0,229.5133,20563200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,238 days,2016-10-25 06:00:00,2016,298.25,299,137.25,138,238.0,238
239,1,1,296.65726,0.0,0.0,0.0,1.9900067e-07,0.0,1156.1012,0.0,186.62538,20649600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,239 days,2016-10-26 06:00:00,2016,299.25,300,138.25,139,239.0,239
240,1,1,297.3683,0.0,0.0,0.0,2.1128722e-07,0.0,1155.1724,0.0,225.48694,20736000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,240 days,2016-10-27 06:00:00,2016,300.25,301,139.25,140,240.0,240
241,1,1,295.4335,0.0,0.0,0.0,1.7702469e-07,0.0,1154.7126,0.0,213.91713,20822400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,241 days,2016-10-28 06:00:00,2016,301.25,302,140.25,141,241.0,241
242,1,1,292.16794,0.0,0.0,0.0,1.7193263e-07,0.0,1153.4626,0.0,349.59558,20908800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,242 days,2016-10-29 06:00:00,2016,302.25,303,141.25,142,242.0,242
243,1,1,291.7715,0.0,0.0,0.0,1.5286408e-07,0.0,1152.7853,0.0,341.32608,20995200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,243 days,2016-10-30 06:00:00,2016,303.25,304,142.25,143,243.0,243
