run_id,obs_value,variable,obs_type,units_x,date_obs,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code,dap,das,date_sim,sim_value,sim_units
MZ0003,0.12024000000000001,leaf_dw,avg,ton_ha,06/13/2016,2016,165,37,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,37,104,2016-06-13 06:00:00,0.046089903,ton/ha
MZ0003,0.09804,leaf_dw,avg,ton_ha,06/13/2016,2016,165,37,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,37,104,2016-06-13 06:00:00,0.046089903,ton/ha
MZ0003,0.10704000000000001,leaf_dw,avg,ton_ha,06/13/2016,2016,165,37,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,37,104,2016-06-13 06:00:00,0.046089903,ton/ha
MZ0003,0.0744,leaf_dw,avg,ton_ha,06/13/2016,2016,165,37,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,37,104,2016-06-13 06:00:00,0.046089903,ton/ha
MZ0003,0.48072,leaf_dw,avg,ton_ha,07/04/2016,2016,186,58,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,58,125,2016-07-04 06:00:00,0.21593703,ton/ha
MZ0003,0.45696000000000003,leaf_dw,avg,ton_ha,07/04/2016,2016,186,58,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,58,125,2016-07-04 06:00:00,0.21593703,ton/ha
MZ0003,0.4542,leaf_dw,avg,ton_ha,07/04/2016,2016,186,58,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,58,125,2016-07-04 06:00:00,0.21593703,ton/ha
MZ0003,0.38376,leaf_dw,avg,ton_ha,07/04/2016,2016,186,58,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,58,125,2016-07-04 06:00:00,0.21593703,ton/ha
MZ0003,1.6732799999999999,leaf_dw,avg,ton_ha,07/25/2016,2016,207,79,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,79,146,2016-07-25 06:00:00,0.5772935,ton/ha
MZ0003,1.30824,leaf_dw,avg,ton_ha,07/25/2016,2016,207,79,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,79,146,2016-07-25 06:00:00,0.5772935,ton/ha
MZ0003,1.6380000000000001,leaf_dw,avg,ton_ha,07/25/2016,2016,207,79,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,79,146,2016-07-25 06:00:00,0.5772935,ton/ha
MZ0003,1.27416,leaf_dw,avg,ton_ha,07/25/2016,2016,207,79,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,79,146,2016-07-25 06:00:00,0.5772935,ton/ha
MZ0003,3.10224,leaf_dw,avg,ton_ha,08/18/2016,2016,231,104,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,103,170,2016-08-18 06:00:00,1.1858326,ton/ha
MZ0003,2.75832,leaf_dw,avg,ton_ha,08/18/2016,2016,231,104,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,103,170,2016-08-18 06:00:00,1.1858326,ton/ha
MZ0003,2.8338,leaf_dw,avg,ton_ha,08/18/2016,2016,231,104,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,103,170,2016-08-18 06:00:00,1.1858326,ton/ha
MZ0003,2.5478400000000003,leaf_dw,avg,ton_ha,08/18/2016,2016,231,104,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,103,170,2016-08-18 06:00:00,1.1858326,ton/ha
MZ0003,3.77484,leaf_dw,avg,ton_ha,09/15/2016,2016,259,131,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,131,198,2016-09-15 06:00:00,1.5735173,ton/ha
MZ0003,3.23952,leaf_dw,avg,ton_ha,09/15/2016,2016,259,131,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,131,198,2016-09-15 06:00:00,1.5735173,ton/ha
MZ0003,3.06588,leaf_dw,avg,ton_ha,09/15/2016,2016,259,131,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,131,198,2016-09-15 06:00:00,1.5735173,ton/ha
MZ0003,3.5382,leaf_dw,avg,ton_ha,09/15/2016,2016,259,131,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,131,198,2016-09-15 06:00:00,1.5735173,ton/ha
MZ0003,0.0428,plant_h,avg,m,05/23/2016,2016,144,16,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,16,83,2016-05-23 06:00:00,0.05189328,m
MZ0003,0.0358,plant_h,avg,m,05/23/2016,2016,144,16,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,16,83,2016-05-23 06:00:00,0.05189328,m
MZ0003,0.0396,plant_h,avg,m,05/23/2016,2016,144,16,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,16,83,2016-05-23 06:00:00,0.05189328,m
MZ0003,0.036000000000000004,plant_h,avg,m,05/23/2016,2016,144,16,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,16,83,2016-05-23 06:00:00,0.05189328,m
MZ0003,0.069,plant_h,avg,m,05/31/2016,2016,152,24,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,24,91,2016-05-31 06:00:00,0.09255827,m
MZ0003,0.055999999999999994,plant_h,avg,m,05/31/2016,2016,152,24,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,24,91,2016-05-31 06:00:00,0.09255827,m
MZ0003,0.0564,plant_h,avg,m,05/31/2016,2016,152,24,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,24,91,2016-05-31 06:00:00,0.09255827,m
