time,soil,y,x,sm_wilt,sm_crit,soil_wet,t_soil,smcl,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
65,1,1,1,0.24879996,0.3916999,0.7982531,294.69742,38.172462,5616000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,65 days,2016-05-05 06:00:00,2016,125.25,126,-35.75,-34,65.0,65
65,2,1,1,0.24879996,0.3916999,0.80633205,292.96014,96.396996,5616000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,65 days,2016-05-05 06:00:00,2016,125.25,126,-35.75,-34,65.0,65
65,3,1,1,0.24879996,0.3916999,0.80740076,291.31622,250.96442,5616000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,65 days,2016-05-05 06:00:00,2016,125.25,126,-35.75,-34,65.0,65
65,4,1,1,0.24879996,0.3916999,0.80471754,284.09012,769.6318,5616000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,65 days,2016-05-05 06:00:00,2016,125.25,126,-35.75,-34,65.0,65
66,1,1,1,0.24879996,0.3916999,0.8049641,294.62915,38.49339,5702400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,66 days,2016-05-06 06:00:00,2016,126.25,127,-34.75,-33,66.0,66
66,2,1,1,0.24879996,0.3916999,0.80829376,293.4817,96.63152,5702400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,66 days,2016-05-06 06:00:00,2016,126.25,127,-34.75,-33,66.0,66
66,3,1,1,0.24879996,0.3916999,0.8067152,291.27707,250.75124,5702400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,66 days,2016-05-06 06:00:00,2016,126.25,127,-34.75,-33,66.0,66
66,4,1,1,0.24879996,0.3916999,0.804905,284.19247,769.8112,5702400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,66 days,2016-05-06 06:00:00,2016,126.25,127,-34.75,-33,66.0,66
67,1,1,1,0.24879996,0.3916999,0.81576395,295.1688,39.009834,5788800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,67 days,2016-05-07 06:00:00,2016,127.25,128,-33.75,-32,67.0,67
67,2,1,1,0.24879996,0.3916999,0.81303316,293.6465,97.19812,5788800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,67 days,2016-05-07 06:00:00,2016,127.25,128,-33.75,-32,67.0,67
67,3,1,1,0.24879996,0.3916999,0.8075974,291.27667,251.0255,5788800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,67 days,2016-05-07 06:00:00,2016,127.25,128,-33.75,-32,67.0,67
67,4,1,1,0.24879996,0.3916999,0.8050905,284.29327,769.98846,5788800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,67 days,2016-05-07 06:00:00,2016,127.25,128,-33.75,-32,67.0,67
68,1,1,1,0.24879996,0.3916999,0.8549524,295.65677,40.883823,5875200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,68 days,2016-05-08 06:00:00,2016,128.25,129,-32.75,-31,68.0,68
68,2,1,1,0.24879996,0.3916999,0.8549834,294.01004,102.21326,5875200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,68 days,2016-05-08 06:00:00,2016,128.25,129,-32.75,-31,68.0,68
68,3,1,1,0.24879996,0.3916999,0.83375007,291.35458,259.15454,5875200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,68 days,2016-05-08 06:00:00,2016,128.25,129,-32.75,-31,68.0,68
68,4,1,1,0.24879996,0.3916999,0.8067898,284.3993,771.6137,5875200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,68 days,2016-05-08 06:00:00,2016,128.25,129,-32.75,-31,68.0,68
69,1,1,1,0.24879996,0.3916999,0.8261957,295.7442,39.50868,5961600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,69 days,2016-05-09 06:00:00,2016,129.25,130,-31.75,-30,69.0,69
69,2,1,1,0.24879996,0.3916999,0.8318208,294.3605,99.44416,5961600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,69 days,2016-05-09 06:00:00,2016,129.25,130,-31.75,-30,69.0,69
69,3,1,1,0.24879996,0.3916999,0.83430904,291.4534,259.32822,5961600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,69 days,2016-05-09 06:00:00,2016,129.25,130,-31.75,-30,69.0,69
69,4,1,1,0.24879996,0.3916999,0.8102173,284.51248,774.89166,5961600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,69 days,2016-05-09 06:00:00,2016,129.25,130,-31.75,-30,69.0,69
70,1,1,1,0.24879996,0.3916999,0.80640095,296.68393,38.562096,6048000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,70 days,2016-05-10 06:00:00,2016,130.25,131,-30.75,-29,70.0,70
70,2,1,1,0.24879996,0.3916999,0.81431395,294.68997,97.35125,6048000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,70 days,2016-05-10 06:00:00,2016,130.25,131,-30.75,-29,70.0,70
70,3,1,1,0.24879996,0.3916999,0.82509416,291.54953,256.46402,6048000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,70 days,2016-05-10 06:00:00,2016,130.25,131,-30.75,-29,70.0,70
70,4,1,1,0.24879996,0.3916999,0.8124166,284.62088,776.9951,6048000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,70 days,2016-05-10 06:00:00,2016,130.25,131,-30.75,-29,70.0,70
71,1,1,1,0.24879996,0.3916999,0.80361944,295.79266,38.42908,6134400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,71 days,2016-05-11 06:00:00,2016,131.25,132,-29.75,-28,71.0,71
71,2,1,1,0.24879996,0.3916999,0.810877,294.8837,96.940346,6134400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,71 days,2016-05-11 06:00:00,2016,131.25,132,-29.75,-28,71.0,71
71,3,1,1,0.24879996,0.3916999,0.8179056,291.67368,254.2296,6134400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,71 days,2016-05-11 06:00:00,2016,131.25,132,-29.75,-28,71.0,71
71,4,1,1,0.24879996,0.3916999,0.8133052,284.72446,777.84503,6134400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,71 days,2016-05-11 06:00:00,2016,131.25,132,-29.75,-28,71.0,71
72,1,1,1,0.24879996,0.3916999,0.8440735,295.36813,40.36359,6220800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,72 days,2016-05-12 06:00:00,2016,132.25,133,-28.75,-27,72.0,72
72,2,1,1,0.24879996,0.3916999,0.83342177,294.5381,99.63556,6220800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,72 days,2016-05-12 06:00:00,2016,132.25,133,-28.75,-27,72.0,72
72,3,1,1,0.24879996,0.3916999,0.8174549,291.76608,254.0895,6220800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,72 days,2016-05-12 06:00:00,2016,132.25,133,-28.75,-27,72.0,72
72,4,1,1,0.24879996,0.3916999,0.813575,284.8257,778.1032,6220800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,72 days,2016-05-12 06:00:00,2016,132.25,133,-28.75,-27,72.0,72
73,1,1,1,0.24879996,0.3916999,0.9003336,294.0208,43.053955,6307200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,73 days,2016-05-13 06:00:00,2016,133.25,134,-27.75,-26,73.0,73
73,2,1,1,0.24879996,0.3916999,0.9018938,294.12433,107.82139,6307200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,73 days,2016-05-13 06:00:00,2016,133.25,134,-27.75,-26,73.0,73
73,3,1,1,0.24879996,0.3916999,0.8829222,291.9432,274.43872,6307200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,73 days,2016-05-13 06:00:00,2016,133.25,134,-27.75,-26,73.0,73
73,4,1,1,0.24879996,0.3916999,0.82114387,284.95636,785.34204,6307200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,73 days,2016-05-13 06:00:00,2016,133.25,134,-27.75,-26,73.0,73
74,1,1,1,0.24879996,0.3916999,0.8515367,294.06168,40.720486,6393600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,74 days,2016-05-14 06:00:00,2016,134.25,135,-26.75,-25,74.0,74
74,2,1,1,0.24879996,0.3916999,0.85771847,293.66086,102.54022,6393600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,74 days,2016-05-14 06:00:00,2016,134.25,135,-26.75,-25,74.0,74
74,3,1,1,0.24879996,0.3916999,0.8673878,291.96664,269.6101,6393600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,74 days,2016-05-14 06:00:00,2016,134.25,135,-26.75,-25,74.0,74
74,4,1,1,0.24879996,0.3916999,0.83268595,285.10403,796.38086,6393600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,74 days,2016-05-14 06:00:00,2016,134.25,135,-26.75,-25,74.0,74
75,1,1,1,0.24879996,0.3916999,0.8554296,293.45224,40.906635,6480000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,75 days,2016-05-15 06:00:00,2016,135.25,136,-25.75,-24,75.0,75
75,2,1,1,0.24879996,0.3916999,0.85672927,293.4127,102.421974,6480000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,75 days,2016-05-15 06:00:00,2016,135.25,136,-25.75,-24,75.0,75
75,3,1,1,0.24879996,0.3916999,0.85702205,291.92517,266.38815,6480000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,75 days,2016-05-15 06:00:00,2016,135.25,136,-25.75,-24,75.0,75
75,4,1,1,0.24879996,0.3916999,0.83747053,285.22476,800.9568,6480000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,75 days,2016-05-15 06:00:00,2016,135.25,136,-25.75,-24,75.0,75
76,1,1,1,0.24879996,0.3916999,0.83887076,294.6885,40.1148,6566400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,76 days,2016-05-16 06:00:00,2016,136.25,137,-24.75,-23,76.0,76
76,2,1,1,0.24879996,0.3916999,0.8403909,293.27255,100.46874,6566400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,76 days,2016-05-16 06:00:00,2016,136.25,137,-24.75,-23,76.0,76
76,3,1,1,0.24879996,0.3916999,0.8482383,291.84885,263.65793,6566400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,76 days,2016-05-16 06:00:00,2016,136.25,137,-24.75,-23,76.0,76
76,4,1,1,0.24879996,0.3916999,0.84009117,285.33542,803.46313,6566400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,76 days,2016-05-16 06:00:00,2016,136.25,137,-24.75,-23,76.0,76
77,1,1,1,0.24879996,0.3916999,0.8811619,294.97772,42.13716,6652800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,77 days,2016-05-17 06:00:00,2016,137.25,138,-23.75,-22,77.0,77
77,2,1,1,0.24879996,0.3916999,0.88164973,293.8298,105.401215,6652800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,77 days,2016-05-17 06:00:00,2016,137.25,138,-23.75,-22,77.0,77
77,3,1,1,0.24879996,0.3916999,0.8677163,291.8635,269.71228,6652800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,77 days,2016-05-17 06:00:00,2016,137.25,138,-23.75,-22,77.0,77
77,4,1,1,0.24879996,0.3916999,0.843148,285.4456,806.38666,6652800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,77 days,2016-05-17 06:00:00,2016,137.25,138,-23.75,-22,77.0,77
78,1,1,1,0.24879996,0.3916999,0.83808166,295.11667,40.077053,6739200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,78 days,2016-05-18 06:00:00,2016,138.25,139,-22.75,-21,78.0,78
78,2,1,1,0.24879996,0.3916999,0.8464391,294.259,101.1918,6739200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,78 days,2016-05-18 06:00:00,2016,138.25,139,-22.75,-21,78.0,78
78,3,1,1,0.24879996,0.3916999,0.85923934,291.9158,267.0773,6739200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,78 days,2016-05-18 06:00:00,2016,138.25,139,-22.75,-21,78.0,78
78,4,1,1,0.24879996,0.3916999,0.8475612,285.56094,810.6075,6739200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,78 days,2016-05-18 06:00:00,2016,138.25,139,-22.75,-21,78.0,78
79,1,1,1,0.24879996,0.3916999,0.8405223,293.51672,40.193775,6825600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,79 days,2016-05-19 06:00:00,2016,139.25,140,-21.75,-20,79.0,79
79,2,1,1,0.24879996,0.3916999,0.8424739,293.61087,100.71774,6825600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,79 days,2016-05-19 06:00:00,2016,139.25,140,-21.75,-20,79.0,79
79,3,1,1,0.24879996,0.3916999,0.8479805,291.92728,263.5778,6825600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,79 days,2016-05-19 06:00:00,2016,139.25,140,-21.75,-20,79.0,79
79,4,1,1,0.24879996,0.3916999,0.8483796,285.66327,811.3901,6825600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,79 days,2016-05-19 06:00:00,2016,139.25,140,-21.75,-20,79.0,79
80,1,1,1,0.24879996,0.3916999,0.82506275,291.67026,39.454502,6912000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,80 days,2016-05-20 06:00:00,2016,140.25,141,-20.75,-19,80.0,80
80,2,1,1,0.24879996,0.3916999,0.83111286,292.81927,99.35953,6912000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,80 days,2016-05-20 06:00:00,2016,140.25,141,-20.75,-19,80.0,80
80,3,1,1,0.24879996,0.3916999,0.8414523,291.8615,261.54858,6912000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,80 days,2016-05-20 06:00:00,2016,140.25,141,-20.75,-19,80.0,80
80,4,1,1,0.24879996,0.3916999,0.8478195,285.75882,810.85455,6912000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,80 days,2016-05-20 06:00:00,2016,140.25,141,-20.75,-19,80.0,80
81,1,1,1,0.24879996,0.3916999,0.81159496,294.85773,38.810474,6998400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,81 days,2016-05-21 06:00:00,2016,141.25,142,-19.75,-18,81.0,81
81,2,1,1,0.24879996,0.3916999,0.8194333,292.76053,97.96323,6998400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,81 days,2016-05-21 06:00:00,2016,141.25,142,-19.75,-18,81.0,81
81,3,1,1,0.24879996,0.3916999,0.8332725,291.71646,259.0061,6998400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,81 days,2016-05-21 06:00:00,2016,141.25,142,-19.75,-18,81.0,81
81,4,1,1,0.24879996,0.3916999,0.8462519,285.8474,809.3554,6998400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,81 days,2016-05-21 06:00:00,2016,141.25,142,-19.75,-18,81.0,81
82,1,1,1,0.24879996,0.3916999,0.8098788,294.52127,38.7284,7084800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,82 days,2016-05-22 06:00:00,2016,142.25,143,-18.75,-17,82.0,82
82,2,1,1,0.24879996,0.3916999,0.8156395,293.60504,97.509705,7084800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,82 days,2016-05-22 06:00:00,2016,142.25,143,-18.75,-17,82.0,82
82,3,1,1,0.24879996,0.3916999,0.8266093,291.68518,256.93497,7084800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,82 days,2016-05-22 06:00:00,2016,142.25,143,-18.75,-17,82.0,82
82,4,1,1,0.24879996,0.3916999,0.843977,285.93042,807.17944,7084800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,82 days,2016-05-22 06:00:00,2016,142.25,143,-18.75,-17,82.0,82
83,1,1,1,0.24879996,0.3916999,0.8093543,295.0422,38.70333,7171200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,83 days,2016-05-23 06:00:00,2016,143.25,144,-17.75,-16,83.0,83
83,2,1,1,0.24879996,0.3916999,0.81473327,293.7872,97.401375,7171200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,83 days,2016-05-23 06:00:00,2016,143.25,144,-17.75,-16,83.0,83
83,3,1,1,0.24879996,0.3916999,0.8228898,291.69662,255.77882,7171200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,83 days,2016-05-23 06:00:00,2016,143.25,144,-17.75,-16,83.0,83
83,4,1,1,0.24879996,0.3916999,0.84149,286.01077,804.8008,7171200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,83 days,2016-05-23 06:00:00,2016,143.25,144,-17.75,-16,83.0,83
84,1,1,1,0.24879996,0.3916999,0.80490017,291.9515,38.490322,7257600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,84 days,2016-05-24 06:00:00,2016,144.25,145,-16.75,-15,84.0,84
84,2,1,1,0.24879996,0.3916999,0.8118715,293.35236,97.059235,7257600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,84 days,2016-05-24 06:00:00,2016,144.25,145,-16.75,-15,84.0,84
84,3,1,1,0.24879996,0.3916999,0.8202023,291.71512,254.94344,7257600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,84 days,2016-05-24 06:00:00,2016,144.25,145,-16.75,-15,84.0,84
84,4,1,1,0.24879996,0.3916999,0.8390514,286.08975,802.4687,7257600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,84 days,2016-05-24 06:00:00,2016,144.25,145,-16.75,-15,84.0,84
85,1,1,1,0.24879996,0.3916999,0.80491155,289.67654,38.490868,7344000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,85 days,2016-05-25 06:00:00,2016,145.25,146,-15.75,-14,85.0,85
85,2,1,1,0.24879996,0.3916999,0.8114113,291.45844,97.00422,7344000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,85 days,2016-05-25 06:00:00,2016,145.25,146,-15.75,-14,85.0,85
85,3,1,1,0.24879996,0.3916999,0.81802696,291.57285,254.26733,7344000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,85 days,2016-05-25 06:00:00,2016,145.25,146,-15.75,-14,85.0,85
85,4,1,1,0.24879996,0.3916999,0.83669996,286.16653,800.2198,7344000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,85 days,2016-05-25 06:00:00,2016,145.25,146,-15.75,-14,85.0,85
86,1,1,1,0.24879996,0.3916999,0.803309,291.78836,38.41424,7430400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,86 days,2016-05-26 06:00:00,2016,146.25,147,-14.75,-13,86.0,86
86,2,1,1,0.24879996,0.3916999,0.8103841,291.14233,96.88142,7430400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,86 days,2016-05-26 06:00:00,2016,146.25,147,-14.75,-13,86.0,86
86,3,1,1,0.24879996,0.3916999,0.8165341,291.3232,253.80327,7430400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,86 days,2016-05-26 06:00:00,2016,146.25,147,-14.75,-13,86.0,86
86,4,1,1,0.24879996,0.3916999,0.834492,286.23917,798.1082,7430400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,86 days,2016-05-26 06:00:00,2016,146.25,147,-14.75,-13,86.0,86
87,1,1,1,0.24879996,0.3916999,0.828192,293.52338,39.604145,7516800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,87 days,2016-05-27 06:00:00,2016,147.25,148,-13.75,-12,87.0,87
87,2,1,1,0.24879996,0.3916999,0.82299304,291.96603,98.38882,7516800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,87 days,2016-05-27 06:00:00,2016,147.25,148,-13.75,-12,87.0,87
87,3,1,1,0.24879996,0.3916999,0.81670135,291.16385,253.85529,7516800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,87 days,2016-05-27 06:00:00,2016,147.25,148,-13.75,-12,87.0,87
87,4,1,1,0.24879996,0.3916999,0.8324495,286.30795,796.1546,7516800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,87 days,2016-05-27 06:00:00,2016,147.25,148,-13.75,-12,87.0,87
88,1,1,1,0.24879996,0.3916999,0.8541048,293.92087,40.843296,7603200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,88 days,2016-05-28 06:00:00,2016,148.25,149,-12.75,-11,88.0,88
88,2,1,1,0.24879996,0.3916999,0.8572145,292.64542,102.48,7603200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,88 days,2016-05-28 06:00:00,2016,148.25,149,-12.75,-11,88.0,88
88,3,1,1,0.24879996,0.3916999,0.84394455,291.1473,262.32327,7603200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,88 days,2016-05-28 06:00:00,2016,148.25,149,-12.75,-11,88.0,88
88,4,1,1,0.24879996,0.3916999,0.83247,286.37988,796.1743,7603200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,88 days,2016-05-28 06:00:00,2016,148.25,149,-12.75,-11,88.0,88
89,1,1,1,0.24879996,0.3916999,0.8200403,294.44037,39.214333,7689600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,89 days,2016-05-29 06:00:00,2016,149.25,150,-11.75,-10,89.0,89
89,2,1,1,0.24879996,0.3916999,0.8278615,293.13846,98.97083,7689600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,89 days,2016-05-29 06:00:00,2016,149.25,150,-11.75,-10,89.0,89
89,3,1,1,0.24879996,0.3916999,0.8392677,291.1851,260.86957,7689600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,89 days,2016-05-29 06:00:00,2016,149.25,150,-11.75,-10,89.0,89
89,4,1,1,0.24879996,0.3916999,0.8340361,286.4554,797.6721,7689600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,89 days,2016-05-29 06:00:00,2016,149.25,150,-11.75,-10,89.0,89
90,1,1,1,0.24879996,0.3916999,0.81023926,293.4892,38.74564,7776000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,90 days,2016-05-30 06:00:00,2016,150.25,151,-10.75,-9,90.0,90
90,2,1,1,0.24879996,0.3916999,0.8168452,293.18677,97.65386,7776000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,90 days,2016-05-30 06:00:00,2016,150.25,151,-10.75,-9,90.0,90
90,3,1,1,0.24879996,0.3916999,0.8293969,291.24442,257.80142,7776000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,90 days,2016-05-30 06:00:00,2016,150.25,151,-10.75,-9,90.0,90
90,4,1,1,0.24879996,0.3916999,0.8340285,286.52658,797.66486,7776000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,90 days,2016-05-30 06:00:00,2016,150.25,151,-10.75,-9,90.0,90
91,1,1,1,0.24879996,0.3916999,0.81338984,293.6569,38.896305,7862400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,91 days,2016-05-31 06:00:00,2016,151.25,152,-9.75,-8,91.0,91
91,2,1,1,0.24879996,0.3916999,0.8166426,292.88687,97.629616,7862400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,91 days,2016-05-31 06:00:00,2016,151.25,152,-9.75,-8,91.0,91
91,3,1,1,0.24879996,0.3916999,0.8234877,291.26544,255.96465,7862400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,91 days,2016-05-31 06:00:00,2016,151.25,152,-9.75,-8,91.0,91
91,4,1,1,0.24879996,0.3916999,0.83303887,286.59464,796.71826,7862400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,91 days,2016-05-31 06:00:00,2016,151.25,152,-9.75,-8,91.0,91
92,1,1,1,0.24879996,0.3916999,0.8143771,293.9683,38.943516,7948800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,92 days,2016-06-01 06:00:00,2016,152.25,153,-8.75,-7,92.0,92
92,2,1,1,0.24879996,0.3916999,0.81584305,293.06717,97.53402,7948800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,92 days,2016-06-01 06:00:00,2016,152.25,153,-8.75,-7,92.0,92
92,3,1,1,0.24879996,0.3916999,0.8208602,291.29196,255.14801,7948800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,92 days,2016-06-01 06:00:00,2016,152.25,153,-8.75,-7,92.0,92
92,4,1,1,0.24879996,0.3916999,0.8317551,286.66092,795.49054,7948800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,92 days,2016-06-01 06:00:00,2016,152.25,153,-8.75,-7,92.0,92
93,1,1,1,0.24879996,0.3916999,0.8127932,294.21234,38.86777,8035200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,93 days,2016-06-02 06:00:00,2016,153.25,154,-7.75,-6,93.0,93
93,2,1,1,0.24879996,0.3916999,0.8166752,293.29922,97.63352,8035200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,93 days,2016-06-02 06:00:00,2016,153.25,154,-7.75,-6,93.0,93
93,3,1,1,0.24879996,0.3916999,0.8202079,291.34,254.94524,8035200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,93 days,2016-06-02 06:00:00,2016,153.25,154,-7.75,-6,93.0,93
93,4,1,1,0.24879996,0.3916999,0.8304669,286.7267,794.25854,8035200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,93 days,2016-06-02 06:00:00,2016,153.25,154,-7.75,-6,93.0,93
94,1,1,1,0.24879996,0.3916999,0.80603856,295.0488,38.544758,8121600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,94 days,2016-06-03 06:00:00,2016,154.25,155,-6.75,-5,94.0,94
94,2,1,1,0.24879996,0.3916999,0.8120257,293.61447,97.0777,8121600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,94 days,2016-06-03 06:00:00,2016,154.25,155,-6.75,-5,94.0,94
94,3,1,1,0.24879996,0.3916999,0.8183151,291.4066,254.35686,8121600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,94 days,2016-06-03 06:00:00,2016,154.25,155,-6.75,-5,94.0,94
94,4,1,1,0.24879996,0.3916999,0.8292277,286.7921,793.0734,8121600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,94 days,2016-06-03 06:00:00,2016,154.25,155,-6.75,-5,94.0,94
95,1,1,1,0.24879996,0.3916999,0.8054157,294.7177,38.51498,8208000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,95 days,2016-06-04 06:00:00,2016,155.25,156,-5.75,-4,95.0,95
95,2,1,1,0.24879996,0.3916999,0.8112922,293.7972,96.98999,8208000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,95 days,2016-06-04 06:00:00,2016,155.25,156,-5.75,-4,95.0,95
95,3,1,1,0.24879996,0.3916999,0.8162342,291.5001,253.71007,8208000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,95 days,2016-06-04 06:00:00,2016,155.25,156,-5.75,-4,95.0,95
95,4,1,1,0.24879996,0.3916999,0.8279188,286.8573,791.82153,8208000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,95 days,2016-06-04 06:00:00,2016,155.25,156,-5.75,-4,95.0,95
96,1,1,1,0.24879996,0.3916999,0.80652714,294.6561,38.568134,8294400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,96 days,2016-06-05 06:00:00,2016,156.25,157,-4.75,-3,96.0,96
96,2,1,1,0.24879996,0.3916999,0.81155354,293.77234,97.02122,8294400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,96 days,2016-06-05 06:00:00,2016,156.25,157,-4.75,-3,96.0,96
96,3,1,1,0.24879996,0.3916999,0.8150058,291.58774,253.32823,8294400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,96 days,2016-06-05 06:00:00,2016,156.25,157,-4.75,-3,96.0,96
96,4,1,1,0.24879996,0.3916999,0.8266075,286.92264,790.56744,8294400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,96 days,2016-06-05 06:00:00,2016,156.25,157,-4.75,-3,96.0,96
97,1,1,1,0.24879996,0.3916999,0.8097536,294.36792,38.72242,8380800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,97 days,2016-06-06 06:00:00,2016,157.25,158,-3.75,-2,97.0,97
