run_id,obs_value,variable,obs_type,units,date,year,doy,dae,sub_plot,valid
MZ0001,3.699,lai,avg,m2/m2,10/1/2019,2019,10,30,2,1
MZ0001,3.652,lai,avg,m2/m2,17/01/2019,2019,17,37,2,1
MZ0001,4.579,lai,avg,m2/m2,23/01/2019,2019,23,43,2,1
MZ0001,4.991,lai,avg,m2/m2,1/2/2019,2019,32,52,2,1
MZ0001,5.496,lai,avg,m2/m2,14/02/2019,2019,45,65,2,1
MZ0001,3.762,lai,avg,m2/m2,21/02/2019,2019,52,72,2,1
MZ0001,4.094,lai,avg,m2/m2,26/03/2019,2019,85,105,2,1
MZ0001,4.373,lai,avg,m2/m2,3/1/2019,2019,3,23,3,1
MZ0001,3.731,lai,avg,m2/m2,10/1/2019,2019,10,30,3,1
MZ0001,4.867,lai,avg,m2/m2,17/01/2019,2019,17,37,3,1
MZ0001,5.521,lai,avg,m2/m2,23/01/2019,2019,23,43,3,1
MZ0001,3.8,lai,avg,m2/m2,14/02/2019,2019,45,65,3,1
MZ0001,4.643,lai,avg,m2/m2,21/02/2019,2019,52,72,3,1
MZ0001,3.482,lai,avg,m2/m2,26/03/2019,2019,85,105,3,1
MZ0001,4.365,lai,avg,m2/m2,3/1/2019,2019,3,23,4,1
MZ0001,3.936,lai,avg,m2/m2,10/1/2019,2019,10,30,4,1
MZ0001,4.601,lai,avg,m2/m2,17/01/2019,2019,17,37,4,1
MZ0001,7.2,lai,avg,m2/m2,23/01/2019,2019,23,43,4,1
MZ0001,5.846,lai,avg,m2/m2,1/2/2019,2019,32,52,4,1
MZ0001,3.337,lai,avg,m2/m2,14/02/2019,2019,45,65,4,1
MZ0001,5.082,lai,avg,m2/m2,21/02/2019,2019,52,72,4,1
MZ0001,3.845,lai,avg,m2/m2,26/03/2019,2019,85,105,4,1
MZ0002,2.783,lai,avg,m2/m2,3/1/2019,2019,3,23,1,1
MZ0002,3.449,lai,avg,m2/m2,10/1/2019,2019,10,30,1,1
MZ0002,4.184,lai,avg,m2/m2,17/01/2019,2019,17,37,1,1
MZ0002,5.433,lai,avg,m2/m2,23/01/2019,2019,23,43,1,1
MZ0002,8.078,lai,avg,m2/m2,1/2/2019,2019,32,52,1,1
MZ0002,4.374,lai,avg,m2/m2,14/02/2019,2019,45,65,1,1
MZ0002,3.752,lai,avg,m2/m2,21/02/2019,2019,52,72,1,1
MZ0002,3.512,lai,avg,m2/m2,26/03/2019,2019,85,105,1,1
MZ0002,3.171,lai,avg,m2/m2,3/1/2019,2019,3,23,2,1
MZ0002,4.039,lai,avg,m2/m2,10/1/2019,2019,10,30,2,1
MZ0002,4.452,lai,avg,m2/m2,17/01/2019,2019,17,37,2,1
MZ0002,5.486,lai,avg,m2/m2,23/01/2019,2019,23,43,2,1
MZ0002,6.964,lai,avg,m2/m2,1/2/2019,2019,32,52,2,1
MZ0002,4.25,lai,avg,m2/m2,14/02/2019,2019,45,65,2,1
MZ0002,5.002,lai,avg,m2/m2,21/02/2019,2019,52,72,2,1
MZ0002,3.443,lai,avg,m2/m2,26/03/2019,2019,85,105,2,1
MZ0002,3.547,lai,avg,m2/m2,3/1/2019,2019,3,23,3,1
MZ0002,3.646,lai,avg,m2/m2,10/1/2019,2019,10,30,3,1
MZ0002,4.17,lai,avg,m2/m2,17/01/2019,2019,17,37,3,1
MZ0002,5.381,lai,avg,m2/m2,23/01/2019,2019,23,43,3,1
MZ0002,5.123,lai,avg,m2/m2,1/2/2019,2019,32,52,3,1
MZ0002,3.916,lai,avg,m2/m2,14/02/2019,2019,45,65,3,1
MZ0002,5.334,lai,avg,m2/m2,21/02/2019,2019,52,72,3,1
MZ0002,3.288,lai,avg,m2/m2,26/03/2019,2019,85,105,3,1
MZ0002,3.347,lai,avg,m2/m2,3/1/2019,2019,3,23,3,1
MZ0002,3.068,lai,avg,m2/m2,10/1/2019,2019,10,30,3,1
MZ0002,3.695,lai,avg,m2/m2,17/01/2019,2019,17,37,3,1
MZ0002,2.428,lai,avg,m2/m2,23/01/2019,2019,23,43,3,1
MZ0002,6.248,lai,avg,m2/m2,1/2/2019,2019,32,52,3,1
MZ0002,3.789,lai,avg,m2/m2,14/02/2019,2019,45,65,3,1
MZ0002,4.74,lai,avg,m2/m2,21/02/2019,2019,52,72,3,1
MZ0002,4.192,lai,avg,m2/m2,26/03/2019,2019,85,105,3,1
MZ0003,0.16029,root_fw,avg,ton_ha,13/06/2016,2016,165,37,NA,1
MZ0003,0.63,root_fw,avg,ton_ha,4/7/2016,2016,186,58,NA,1
MZ0003,18.66507,root_fw,avg,ton_ha,25/07/2016,2016,207,79,NA,1
MZ0003,4.527885,root_fw,avg,ton_ha,18/08/2016,2016,231,104,NA,1
MZ0003,0.02466,root_dw,avg,ton_ha,13/06/2016,2016,165,37,NA,1
MZ0003,0.12909,root_dw,avg,ton_ha,4/7/2016,2016,186,58,NA,1
MZ0003,1.31346,root_dw,avg,ton_ha,25/07/2016,2016,207,79,NA,1
MZ0003,1.68738,root_dw,avg,ton_ha,18/08/2016,2016,231,104,NA,1
MZ0003,9.41748,cob_fw,avg,ton_ha,15/09/2016,2016,259,84,NA,1
MZ0003,22.71075,cob_fw,avg,ton_ha,19/10/2016,2016,293,118,NA,1
MZ0003,1.50132,cob_dw,avg,ton_ha,15/09/2016,2016,259,84,NA,1
MZ0003,10.7499,cob_dw,avg,ton_ha,19/10/2016,2016,293,118,NA,1
MZ0003,1.46154,panicle_fw,avg,ton_ha,15/09/2016,2016,259,84,NA,1
MZ0003,0.5193,panicle_fw,avg,ton_ha,19/10/2016,2016,293,118,NA,1
MZ0003,0.5073675,panicle_dw,avg,ton_ha,15/09/2016,2016,259,84,NA,1
MZ0003,0.2321175,panicle_dw,avg,ton_ha,19/10/2016,2016,293,118,NA,1
MZ0003,2246.25,n_grain,avg,n_m2,19/10/2016,2016,293,118,NA,1
MZ0003,5.544692308,grain_yield,avg,ton_ha,19/10/2016,2016,293,118,NA,1
MZ0003,0.16,hi,avg,0-1,15/09/2016,2016,259,84,NA,1
MZ0003,0.54,hi,avg,0-1,19/10/2016,2016,293,118,NA,1
MZ0004,0.06933,root_fw,avg,ton_ha,11/7/2016,2016,193,18,NA,1
MZ0004,0.134655,root_fw,avg,ton_ha,25/07/2016,2016,207,32,NA,1
MZ0004,0.40701,root_fw,avg,ton_ha,19/08/2016,2016,232,57,NA,1
MZ0004,0.01008,root_dw,avg,ton_ha,11/7/2016,2016,193,18,NA,1
MZ0004,0.043455,root_dw,avg,ton_ha,25/07/2016,2016,207,32,NA,1
MZ0004,0.09462,root_dw,avg,ton_ha,19/08/2016,2016,232,57,NA,1
MZ0004,7.75782,cob_fw,avg,ton_ha,6/10/2016,2016,280,105,NA,1
MZ0004,2.6966775,cob_dw,avg,ton_ha,6/10/2016,2016,280,105,NA,1
MZ0004,0.24003,panicle_fw,avg,ton_ha,6/10/2016,2016,280,105,NA,1
MZ0004,0.12174,panicle_dw,avg,ton_ha,6/10/2016,2016,280,105,NA,1
MZ0004,1464,n_grain,avg,n_m2,20/10/2016,2016,294,119,NA,1
MZ0004,3.757037037,grain_yield,avg,ton_ha,20/10/2016,2016,294,119,NA,1
MZ0004,0.421,hi,avg,0-1,6/10/2016,2016,280,105,NA,1
MZ0003,0.0948,leaf_fw,avg,ton_ha,23/05/2016,2016,144,16,1,1
MZ0003,0.0684,leaf_fw,avg,ton_ha,23/05/2016,2016,144,16,2,1
MZ0003,0.072,leaf_fw,avg,ton_ha,23/05/2016,2016,144,16,3,1
MZ0003,0.0672,leaf_fw,avg,ton_ha,23/05/2016,2016,144,16,4,1
MZ0003,1.0062,leaf_fw,avg,ton_ha,13/06/2016,2016,165,37,1,1
MZ0003,0.8262,leaf_fw,avg,ton_ha,13/06/2016,2016,165,37,2,1
MZ0003,0.8424,leaf_fw,avg,ton_ha,13/06/2016,2016,165,37,3,1
MZ0003,0.5754,leaf_fw,avg,ton_ha,13/06/2016,2016,165,37,4,1
MZ0003,3.324,leaf_fw,avg,ton_ha,4/7/2016,2016,186,58,1,1
MZ0003,3.24,leaf_fw,avg,ton_ha,4/7/2016,2016,186,58,2,1
MZ0003,2.856,leaf_fw,avg,ton_ha,4/7/2016,2016,186,58,3,1
MZ0003,3.468,leaf_fw,avg,ton_ha,4/7/2016,2016,186,58,4,1
MZ0003,9.8316,leaf_fw,avg,ton_ha,25/07/2016,2016,207,79,1,1
MZ0003,8.60688,leaf_fw,avg,ton_ha,25/07/2016,2016,207,79,2,1
MZ0003,9.90576,leaf_fw,avg,ton_ha,25/07/2016,2016,207,79,3,1
MZ0003,7.31796,leaf_fw,avg,ton_ha,25/07/2016,2016,207,79,4,1
MZ0003,13.3446,leaf_fw,avg,ton_ha,18/08/2016,2016,231,104,1,1
MZ0003,12.21168,leaf_fw,avg,ton_ha,18/08/2016,2016,231,104,2,1
MZ0003,11.92476,leaf_fw,avg,ton_ha,18/08/2016,2016,231,104,3,1
MZ0003,10.02828,leaf_fw,avg,ton_ha,18/08/2016,2016,231,104,4,1
MZ0003,13.76844,leaf_fw,avg,ton_ha,15/09/2016,2016,259,131,1,1
MZ0003,11.71668,leaf_fw,avg,ton_ha,15/09/2016,2016,259,131,2,1
MZ0003,11.43684,leaf_fw,avg,ton_ha,15/09/2016,2016,259,131,3,1
MZ0003,12.20796,leaf_fw,avg,ton_ha,15/09/2016,2016,259,131,4,1
MZ0003,0.01068,leaf_dw,avg,ton_ha,23/05/2016,2016,144,16,1,1
MZ0003,0.0084,leaf_dw,avg,ton_ha,23/05/2016,2016,144,16,2,1
MZ0003,0.00852,leaf_dw,avg,ton_ha,23/05/2016,2016,144,16,3,1
MZ0003,0.0078,leaf_dw,avg,ton_ha,23/05/2016,2016,144,16,4,1
MZ0003,0.12024,leaf_dw,avg,ton_ha,13/06/2016,2016,165,37,1,1
MZ0003,0.09804,leaf_dw,avg,ton_ha,13/06/2016,2016,165,37,2,1
MZ0003,0.10704,leaf_dw,avg,ton_ha,13/06/2016,2016,165,37,3,1
MZ0003,0.0744,leaf_dw,avg,ton_ha,13/06/2016,2016,165,37,4,1
MZ0003,0.48072,leaf_dw,avg,ton_ha,4/7/2016,2016,186,58,1,1
MZ0003,0.45696,leaf_dw,avg,ton_ha,4/7/2016,2016,186,58,2,1
MZ0003,0.4542,leaf_dw,avg,ton_ha,4/7/2016,2016,186,58,3,1
MZ0003,0.38376,leaf_dw,avg,ton_ha,4/7/2016,2016,186,58,4,1
MZ0003,1.67328,leaf_dw,avg,ton_ha,25/07/2016,2016,207,79,1,1
MZ0003,1.30824,leaf_dw,avg,ton_ha,25/07/2016,2016,207,79,2,1
MZ0003,1.638,leaf_dw,avg,ton_ha,25/07/2016,2016,207,79,3,1
MZ0003,1.27416,leaf_dw,avg,ton_ha,25/07/2016,2016,207,79,4,1
MZ0003,3.10224,leaf_dw,avg,ton_ha,18/08/2016,2016,231,104,1,1
MZ0003,2.75832,leaf_dw,avg,ton_ha,18/08/2016,2016,231,104,2,1
MZ0003,2.8338,leaf_dw,avg,ton_ha,18/08/2016,2016,231,104,3,1
MZ0003,2.54784,leaf_dw,avg,ton_ha,18/08/2016,2016,231,104,4,1
MZ0003,3.77484,leaf_dw,avg,ton_ha,15/09/2016,2016,259,131,1,1
MZ0003,3.23952,leaf_dw,avg,ton_ha,15/09/2016,2016,259,131,2,1
MZ0003,3.06588,leaf_dw,avg,ton_ha,15/09/2016,2016,259,131,3,1
MZ0003,3.5382,leaf_dw,avg,ton_ha,15/09/2016,2016,259,131,4,1
MZ0003,0.07176,stalk_fw,avg,ton_ha,23/05/2016,2016,144,16,1,1
MZ0003,0.0516,stalk_fw,avg,ton_ha,23/05/2016,2016,144,16,2,1
MZ0003,0.0624,stalk_fw,avg,ton_ha,23/05/2016,2016,144,16,3,1
MZ0003,0.05388,stalk_fw,avg,ton_ha,23/05/2016,2016,144,16,4,1
MZ0003,0.38712,stalk_fw,avg,ton_ha,13/06/2016,2016,165,37,1,1
MZ0003,0.38616,stalk_fw,avg,ton_ha,13/06/2016,2016,165,37,2,1
MZ0003,0.5028,stalk_fw,avg,ton_ha,13/06/2016,2016,165,37,3,1
MZ0003,0.29712,stalk_fw,avg,ton_ha,13/06/2016,2016,165,37,4,1
MZ0003,3,stalk_fw,avg,ton_ha,4/7/2016,2016,186,58,1,1
MZ0003,2.952,stalk_fw,avg,ton_ha,4/7/2016,2016,186,58,2,1
MZ0003,2.208,stalk_fw,avg,ton_ha,4/7/2016,2016,186,58,3,1
MZ0003,2.928,stalk_fw,avg,ton_ha,4/7/2016,2016,186,58,4,1
MZ0003,14.61684,stalk_fw,avg,ton_ha,25/07/2016,2016,207,79,1,1
MZ0003,13.71636,stalk_fw,avg,ton_ha,25/07/2016,2016,207,79,2,1
MZ0003,16.82964,stalk_fw,avg,ton_ha,25/07/2016,2016,207,79,3,1
MZ0003,10.99656,stalk_fw,avg,ton_ha,25/07/2016,2016,207,79,4,1
MZ0003,24.82404,stalk_fw,avg,ton_ha,18/08/2016,2016,231,104,1,1
MZ0003,27.51816,stalk_fw,avg,ton_ha,18/08/2016,2016,231,104,2,1
MZ0003,26.51772,stalk_fw,avg,ton_ha,18/08/2016,2016,231,104,3,1
MZ0003,21.21672,stalk_fw,avg,ton_ha,18/08/2016,2016,231,104,4,1
MZ0003,23.73528,stalk_fw,avg,ton_ha,15/09/2016,2016,259,131,1,1
MZ0003,21.85272,stalk_fw,avg,ton_ha,15/09/2016,2016,259,131,2,1
MZ0003,17.7942,stalk_fw,avg,ton_ha,15/09/2016,2016,259,131,3,1
MZ0003,18.13224,stalk_fw,avg,ton_ha,15/09/2016,2016,259,131,4,1
MZ0003,0.0066,stalk_dw,avg,ton_ha,23/05/2016,2016,144,16,1,1
MZ0003,0.00312,stalk_dw,avg,ton_ha,23/05/2016,2016,144,16,2,1
MZ0003,0.00456,stalk_dw,avg,ton_ha,23/05/2016,2016,144,16,3,1
MZ0003,0.00156,stalk_dw,avg,ton_ha,23/05/2016,2016,144,16,4,1
MZ0003,0.02784,stalk_dw,avg,ton_ha,13/06/2016,2016,165,37,1,1
MZ0003,0.0282,stalk_dw,avg,ton_ha,13/06/2016,2016,165,37,2,1
MZ0003,0.03456,stalk_dw,avg,ton_ha,13/06/2016,2016,165,37,3,1
MZ0003,0.02292,stalk_dw,avg,ton_ha,13/06/2016,2016,165,37,4,1
MZ0003,0.23256,stalk_dw,avg,ton_ha,4/7/2016,2016,186,58,1,1
MZ0003,0.23136,stalk_dw,avg,ton_ha,4/7/2016,2016,186,58,2,1
MZ0003,0.20184,stalk_dw,avg,ton_ha,4/7/2016,2016,186,58,3,1
MZ0003,0.16836,stalk_dw,avg,ton_ha,4/7/2016,2016,186,58,4,1
MZ0003,1.3812,stalk_dw,avg,ton_ha,25/07/2016,2016,207,79,1,1
MZ0003,1.22436,stalk_dw,avg,ton_ha,25/07/2016,2016,207,79,2,1
MZ0003,1.51032,stalk_dw,avg,ton_ha,25/07/2016,2016,207,79,3,1
MZ0003,1.04892,stalk_dw,avg,ton_ha,25/07/2016,2016,207,79,4,1
MZ0003,5.14476,stalk_dw,avg,ton_ha,18/08/2016,2016,231,104,1,1
MZ0003,4.58844,stalk_dw,avg,ton_ha,18/08/2016,2016,231,104,2,1
MZ0003,4.45344,stalk_dw,avg,ton_ha,18/08/2016,2016,231,104,3,1
MZ0003,4.04844,stalk_dw,avg,ton_ha,18/08/2016,2016,231,104,4,1
MZ0003,6.99036,stalk_dw,avg,ton_ha,15/09/2016,2016,259,131,1,1
MZ0003,5.77956,stalk_dw,avg,ton_ha,15/09/2016,2016,259,131,2,1
MZ0003,4.64196,stalk_dw,avg,ton_ha,15/09/2016,2016,259,131,3,1
MZ0003,4.9014,stalk_dw,avg,ton_ha,15/09/2016,2016,259,131,4,1
MZ0003,27.699,la_plant,avg,cm2/plant,23/05/2016,2016,144,16,1,1
MZ0003,24.681,la_plant,avg,cm2/plant,23/05/2016,2016,144,16,2,1
MZ0003,27.645,la_plant,avg,cm2/plant,23/05/2016,2016,144,16,3,1
MZ0003,26.2695,la_plant,avg,cm2/plant,23/05/2016,2016,144,16,4,1
MZ0003,75.7065,la_plant,avg,cm2/plant,31/05/2016,2016,152,24,1,1
MZ0003,52.7145,la_plant,avg,cm2/plant,31/05/2016,2016,152,24,2,1
MZ0003,62.6055,la_plant,avg,cm2/plant,31/05/2016,2016,152,24,3,1
MZ0003,58.11,la_plant,avg,cm2/plant,31/05/2016,2016,152,24,4,1
MZ0003,122.865,la_plant,avg,cm2/plant,6/6/2016,2016,158,30,1,1
MZ0003,96.435,la_plant,avg,cm2/plant,6/6/2016,2016,158,30,2,1
MZ0003,74.415,la_plant,avg,cm2/plant,6/6/2016,2016,158,30,3,1
MZ0003,81.45,la_plant,avg,cm2/plant,6/6/2016,2016,158,30,4,1
MZ0003,268.5525,la_plant,avg,cm2/plant,21/06/2016,2016,173,45,1,1
MZ0003,395.598,la_plant,avg,cm2/plant,21/06/2016,2016,173,45,2,1
MZ0003,246.5625,la_plant,avg,cm2/plant,21/06/2016,2016,173,45,3,1
MZ0003,161.949,la_plant,avg,cm2/plant,21/06/2016,2016,173,45,4,1
MZ0003,325.143,la_plant,avg,cm2/plant,27/06/2016,2016,179,51,1,1
MZ0003,314.2875,la_plant,avg,cm2/plant,27/06/2016,2016,179,51,2,1
MZ0003,303.015,la_plant,avg,cm2/plant,27/06/2016,2016,179,51,3,1
MZ0003,304.6425,la_plant,avg,cm2/plant,27/06/2016,2016,179,51,4,1
MZ0003,564.375,la_plant,avg,cm2/plant,4/7/2016,2016,186,58,1,1
MZ0003,711.09,la_plant,avg,cm2/plant,4/7/2016,2016,186,58,2,1
MZ0003,514.2975,la_plant,avg,cm2/plant,4/7/2016,2016,186,58,3,1
MZ0003,611.286,la_plant,avg,cm2/plant,4/7/2016,2016,186,58,4,1
MZ0003,984.7875,la_plant,avg,cm2/plant,11/7/2016,2016,193,65,1,1
MZ0003,1091.7525,la_plant,avg,cm2/plant,11/7/2016,2016,193,65,2,1
MZ0003,812.82,la_plant,avg,cm2/plant,11/7/2016,2016,193,65,3,1
MZ0003,841.755,la_plant,avg,cm2/plant,11/7/2016,2016,193,65,4,1
MZ0003,1349.4975,la_plant,avg,cm2/plant,18/07/2016,2016,200,72,1,1
MZ0003,1436.8725,la_plant,avg,cm2/plant,18/07/2016,2016,200,72,2,1
MZ0003,972.1455,la_plant,avg,cm2/plant,18/07/2016,2016,200,72,3,1
MZ0003,1209.306,la_plant,avg,cm2/plant,18/07/2016,2016,200,72,4,1
MZ0003,1485.102,la_plant,avg,cm2/plant,26/07/2016,2016,208,80,1,1
MZ0003,1913.022,la_plant,avg,cm2/plant,26/07/2016,2016,208,80,2,1
MZ0003,1270.956,la_plant,avg,cm2/plant,26/07/2016,2016,208,80,3,1
MZ0003,1193.1,la_plant,avg,cm2/plant,26/07/2016,2016,208,80,4,1
MZ0003,3179.91,la_plant,avg,cm2/plant,1/8/2016,2016,214,86,1,1
MZ0003,3898.05,la_plant,avg,cm2/plant,1/8/2016,2016,214,86,2,1
MZ0003,3283.02,la_plant,avg,cm2/plant,1/8/2016,2016,214,86,3,1
MZ0003,3284.565,la_plant,avg,cm2/plant,1/8/2016,2016,214,86,4,1
MZ0003,4744.095,la_plant,avg,cm2/plant,11/8/2016,2016,224,96,1,1
MZ0003,4372.8255,la_plant,avg,cm2/plant,11/8/2016,2016,224,96,2,1
MZ0003,4447.29,la_plant,avg,cm2/plant,11/8/2016,2016,224,96,3,1
MZ0003,3826.365,la_plant,avg,cm2/plant,11/8/2016,2016,224,96,4,1
MZ0003,5069.7,la_plant,avg,cm2/plant,18/08/2016,2016,231,103,1,1
MZ0003,4554.975,la_plant,avg,cm2/plant,18/08/2016,2016,231,103,2,1
MZ0003,4396.5,la_plant,avg,cm2/plant,18/08/2016,2016,231,103,3,1
MZ0003,3414.5325,la_plant,avg,cm2/plant,18/08/2016,2016,231,103,4,1
MZ0003,5818.215,la_plant,avg,cm2/plant,26/08/2016,2016,239,111,1,1
MZ0003,4692.48,la_plant,avg,cm2/plant,26/08/2016,2016,239,111,2,1
MZ0003,4435.3875,la_plant,avg,cm2/plant,26/08/2016,2016,239,111,3,1
MZ0003,4409.52,la_plant,avg,cm2/plant,26/08/2016,2016,239,111,4,1
MZ0003,5138.61,la_plant,avg,cm2/plant,30/08/2016,2016,243,115,1,1
MZ0003,4538.22,la_plant,avg,cm2/plant,30/08/2016,2016,243,115,2,1
MZ0003,4623.435,la_plant,avg,cm2/plant,30/08/2016,2016,243,115,3,1
MZ0003,4596.69,la_plant,avg,cm2/plant,30/08/2016,2016,243,115,4,1
MZ0003,5067.135,la_plant,avg,cm2/plant,15/09/2016,2016,259,131,1,1
MZ0003,4750.62,la_plant,avg,cm2/plant,15/09/2016,2016,259,131,2,1
MZ0003,3999.6,la_plant,avg,cm2/plant,15/09/2016,2016,259,131,3,1
MZ0003,4337.5575,la_plant,avg,cm2/plant,15/09/2016,2016,259,131,4,1
MZ0003,4492.515,la_plant,avg,cm2/plant,22/09/2016,2016,266,138,1,1
MZ0003,3338.04,la_plant,avg,cm2/plant,22/09/2016,2016,266,138,2,1
MZ0003,4438.275,la_plant,avg,cm2/plant,22/09/2016,2016,266,138,3,1
MZ0003,4176.045,la_plant,avg,cm2/plant,22/09/2016,2016,266,138,4,1
MZ0003,3283.11,la_plant,avg,cm2/plant,29/09/2016,2016,273,145,1,1
MZ0003,2502.495,la_plant,avg,cm2/plant,29/09/2016,2016,273,145,2,1
MZ0003,2162.385,la_plant,avg,cm2/plant,29/09/2016,2016,273,145,3,1
MZ0003,1206.24,la_plant,avg,cm2/plant,29/09/2016,2016,273,145,4,1
MZ0003,0.018652525,lai,avg,m2/m2,23/05/2016,2016,144,16,1,1
MZ0003,0.016620202,lai,avg,m2/m2,23/05/2016,2016,144,16,2,1
MZ0003,0.018616162,lai,avg,m2/m2,23/05/2016,2016,144,16,3,1
MZ0003,0.017689899,lai,avg,m2/m2,23/05/2016,2016,144,16,4,1
MZ0003,0.050980808,lai,avg,m2/m2,31/05/2016,2016,152,24,1,1
MZ0003,0.03549798,lai,avg,m2/m2,31/05/2016,2016,152,24,2,1
MZ0003,0.042158586,lai,avg,m2/m2,31/05/2016,2016,152,24,3,1
MZ0003,0.039131313,lai,avg,m2/m2,31/05/2016,2016,152,24,4,1
MZ0003,0.082737374,lai,avg,m2/m2,6/6/2016,2016,158,30,1,1
MZ0003,0.064939394,lai,avg,m2/m2,6/6/2016,2016,158,30,2,1
MZ0003,0.050111111,lai,avg,m2/m2,6/6/2016,2016,158,30,3,1
MZ0003,0.054848485,lai,avg,m2/m2,6/6/2016,2016,158,30,4,1
MZ0003,0.180843434,lai,avg,m2/m2,21/06/2016,2016,173,45,1,1
MZ0003,0.26639596,lai,avg,m2/m2,21/06/2016,2016,173,45,2,1
MZ0003,0.166035354,lai,avg,m2/m2,21/06/2016,2016,173,45,3,1
MZ0003,0.109056566,lai,avg,m2/m2,21/06/2016,2016,173,45,4,1
MZ0003,0.218951515,lai,avg,m2/m2,27/06/2016,2016,179,51,1,1
MZ0003,0.211641414,lai,avg,m2/m2,27/06/2016,2016,179,51,2,1
MZ0003,0.204050505,lai,avg,m2/m2,27/06/2016,2016,179,51,3,1
MZ0003,0.205146465,lai,avg,m2/m2,27/06/2016,2016,179,51,4,1
MZ0003,0.380050505,lai,avg,m2/m2,4/7/2016,2016,186,58,1,1
MZ0003,0.478848485,lai,avg,m2/m2,4/7/2016,2016,186,58,2,1
MZ0003,0.346328283,lai,avg,m2/m2,4/7/2016,2016,186,58,3,1
MZ0003,0.411640404,lai,avg,m2/m2,4/7/2016,2016,186,58,4,1
MZ0003,0.663156566,lai,avg,m2/m2,11/7/2016,2016,193,65,1,1
MZ0003,0.735186869,lai,avg,m2/m2,11/7/2016,2016,193,65,2,1
MZ0003,0.547353535,lai,avg,m2/m2,11/7/2016,2016,193,65,3,1
MZ0003,0.566838384,lai,avg,m2/m2,11/7/2016,2016,193,65,4,1
MZ0003,0.908752525,lai,avg,m2/m2,18/07/2016,2016,200,72,1,1
MZ0003,0.967590909,lai,avg,m2/m2,18/07/2016,2016,200,72,2,1
MZ0003,0.654643434,lai,avg,m2/m2,18/07/2016,2016,200,72,3,1
MZ0003,0.814347475,lai,avg,m2/m2,18/07/2016,2016,200,72,4,1
MZ0003,1.000068687,lai,avg,m2/m2,26/07/2016,2016,208,80,1,1
MZ0003,1.288230303,lai,avg,m2/m2,26/07/2016,2016,208,80,2,1
MZ0003,0.855862626,lai,avg,m2/m2,26/07/2016,2016,208,80,3,1
MZ0003,0.803434343,lai,avg,m2/m2,26/07/2016,2016,208,80,4,1
MZ0003,2.141353535,lai,avg,m2/m2,1/8/2016,2016,214,86,1,1
MZ0003,2.624949495,lai,avg,m2/m2,1/8/2016,2016,214,86,2,1
MZ0003,2.210787879,lai,avg,m2/m2,1/8/2016,2016,214,86,3,1
MZ0003,2.211828283,lai,avg,m2/m2,1/8/2016,2016,214,86,4,1
MZ0003,3.194676768,lai,avg,m2/m2,11/8/2016,2016,224,96,1,1
MZ0003,2.944663636,lai,avg,m2/m2,11/8/2016,2016,224,96,2,1
MZ0003,2.994808081,lai,avg,m2/m2,11/8/2016,2016,224,96,3,1
MZ0003,2.576676768,lai,avg,m2/m2,11/8/2016,2016,224,96,4,1
MZ0003,3.413939394,lai,avg,m2/m2,18/08/2016,2016,231,103,1,1
MZ0003,3.067323232,lai,avg,m2/m2,18/08/2016,2016,231,103,2,1
MZ0003,2.960606061,lai,avg,m2/m2,18/08/2016,2016,231,103,3,1
MZ0003,2.299348485,lai,avg,m2/m2,18/08/2016,2016,231,103,4,1
MZ0003,3.917989899,lai,avg,m2/m2,26/08/2016,2016,239,111,1,1
MZ0003,3.159919192,lai,avg,m2/m2,26/08/2016,2016,239,111,2,1
MZ0003,2.986792929,lai,avg,m2/m2,26/08/2016,2016,239,111,3,1
MZ0003,2.969373737,lai,avg,m2/m2,26/08/2016,2016,239,111,4,1
MZ0003,3.460343434,lai,avg,m2/m2,30/08/2016,2016,243,115,1,1
MZ0003,3.056040404,lai,avg,m2/m2,30/08/2016,2016,243,115,2,1
MZ0003,3.113424242,lai,avg,m2/m2,30/08/2016,2016,243,115,3,1
MZ0003,3.095414141,lai,avg,m2/m2,30/08/2016,2016,243,115,4,1
MZ0003,3.412212121,lai,avg,m2/m2,15/09/2016,2016,259,131,1,1
MZ0003,3.199070707,lai,avg,m2/m2,15/09/2016,2016,259,131,2,1
MZ0003,2.693333333,lai,avg,m2/m2,15/09/2016,2016,259,131,3,1
MZ0003,2.920914141,lai,avg,m2/m2,15/09/2016,2016,259,131,4,1
MZ0003,3.025262626,lai,avg,m2/m2,22/09/2016,2016,266,138,1,1
MZ0003,2.247838384,lai,avg,m2/m2,22/09/2016,2016,266,138,2,1
MZ0003,2.988737374,lai,avg,m2/m2,22/09/2016,2016,266,138,3,1
MZ0003,2.812151515,lai,avg,m2/m2,22/09/2016,2016,266,138,4,1
MZ0003,2.210848485,lai,avg,m2/m2,29/09/2016,2016,273,145,1,1
MZ0003,1.685181818,lai,avg,m2/m2,29/09/2016,2016,273,145,2,1
MZ0003,1.456151515,lai,avg,m2/m2,29/09/2016,2016,273,145,3,1
MZ0003,0.812282828,lai,avg,m2/m2,29/09/2016,2016,273,145,4,1
MZ0003,0.0428,plant_h,avg,m,23/05/2016,2016,144,16,1,1
MZ0003,0.0358,plant_h,avg,m,23/05/2016,2016,144,16,2,1
MZ0003,0.0396,plant_h,avg,m,23/05/2016,2016,144,16,3,1
MZ0003,0.036,plant_h,avg,m,23/05/2016,2016,144,16,4,1
MZ0003,0.069,plant_h,avg,m,31/05/2016,2016,152,24,1,1
